system,experiment,request_id,is_cold,client_us,network_rtt_us,function_exec_us,overhead_us,pct_network,pct_function,pct_overhead
Cloudburst,latency-dist,0263769091454cca90b822f01ff9e775,False,123453,361.0,3664,119428.0,0.3,3.0,96.7
Cloudburst,latency-dist,f08c6c21865c427580403fec2b013b9b,False,148661,198.0,25410,123053.0,0.1,17.1,82.8
Cloudburst,latency-dist,aa6ffa060c05499691b0738a5d67553d,False,157956,275.0,9275,148406.0,0.2,5.9,94.0
Cloudburst,latency-dist,dca69b8d981142b9b17552b0febd7cd8,False,161732,173.0,3643,157916.0,0.1,2.3,97.6
Cloudburst,latency-dist,4d84cf4796204a33a337893d88dc39f4,False,25288,271.0,20466,4551.0,1.1,80.9,18.0
Cloudburst,latency-dist,62483fcb3dfe4d28822c30e3ccfa86de,False,35969,205.0,10137,25627.0,0.6,28.2,71.2
Cloudburst,latency-dist,f0d36f9a83954c38806f1996ae8a3f80,False,45047,172.0,9241,35634.0,0.4,20.5,79.1
Cloudburst,latency-dist,7d5013d26aa84441ae9aebb2e6b8147c,False,62448,176.0,17322,44950.0,0.3,27.7,72.0
Cloudburst,latency-dist,b097e4480dc64aa3a027ba74aa21a9a0,False,69844,195.0,7431,62218.0,0.3,10.6,89.1
Cloudburst,latency-dist,0c31ead2e0d44bd9adeda1e3718e16a7,False,77178,212.0,7902,69064.0,0.3,10.2,89.5
Cloudburst,latency-dist,e5d7b20908fa43a9b9cbbc427df89407,False,99004,220.0,20875,77909.0,0.2,21.1,78.7
Cloudburst,latency-dist,d734c29ea1ee4162a50cbc1bf1b5acef,False,107040,204.0,8669,98167.0,0.2,8.1,91.7
Cloudburst,latency-dist,dcb0b356bce749aea39362f7a541924a,False,118715,169.0,11629,106917.0,0.1,9.8,90.1
Cloudburst,latency-dist,010f5209b760405797557c81ee0967f8,False,144005,181.0,25203,118621.0,0.1,17.5,82.4
Cloudburst,latency-dist,9912c8054c004dc6bd857c3e2858f95c,False,68848,311.0,64499,4038.0,0.5,93.7,5.9
Cloudburst,latency-dist,03d320e37376447ab610d461d6e98ff2,False,90848,183.0,21298,69367.0,0.2,23.4,76.4
Cloudburst,latency-dist,cc6708e5cd95459487c9c92f96ceb9cd,False,99095,172.0,7964,90959.0,0.2,8.0,91.8
Cloudburst,latency-dist,28146f12041f432c84842761197f0f7b,False,107694,177.0,8742,98775.0,0.2,8.1,91.7
Cloudburst,latency-dist,2084411c56094a06b8d651b3f84ae970,False,137597,178.0,29762,107657.0,0.1,21.6,78.2
Cloudburst,latency-dist,da516f339b274c37b81adcb3a52ee1fd,False,184766,174.0,47003,137589.0,0.1,25.4,74.5
Cloudburst,latency-dist,c36342b853e5498f8fa2423b3f83e524,False,243124,185.0,58285,184654.0,0.1,24.0,76.0
Cloudburst,latency-dist,100c093bd1794b25bd467a73f86b4da4,False,336441,193.0,93376,242872.0,0.1,27.8,72.2
Cloudburst,latency-dist,2fbcd6bef42b434bbf99e0fe25c55d5c,False,341566,159.0,4705,336702.0,0.0,1.4,98.6
Cloudburst,latency-dist,72816c61c0fd40ebab01180aa4a6d1f4,False,362964,172.0,21705,341087.0,0.0,6.0,94.0
Cloudburst,latency-dist,8ce99dcad8a54e048e7026e7f817b479,False,19096,316.0,13836,4944.0,1.7,72.5,25.9
Cloudburst,latency-dist,446f88f3f7ca483da01e6b75f233fdec,False,23212,182.0,3537,19493.0,0.8,15.2,84.0
Cloudburst,latency-dist,96673b6393f34531ae9d34b4de6e16ed,False,26182,194.0,3563,22425.0,0.7,13.6,85.7
Cloudburst,latency-dist,a09c8dd341cc47649728e7395f03fe25,False,35759,361.0,8862,26536.0,1.0,24.8,74.2
Cloudburst,latency-dist,0359e6c1281e4e6cbb10620271986d32,False,41204,181.0,5717,35306.0,0.4,13.9,85.7
Cloudburst,latency-dist,5ead2e6cdb6b48f8b6f95c93e2df52fd,False,60198,166.0,18859,41173.0,0.3,31.3,68.4
Cloudburst,latency-dist,bb943bead5ca43da891882295d6d7b28,False,66695,343.0,5838,60514.0,0.5,8.8,90.7
Cloudburst,latency-dist,8ce8d39f0e484d7985715a2f3e2fc7cb,False,74632,166.0,8006,66460.0,0.2,10.7,89.1
Cloudburst,latency-dist,cce0c178742547519b9a2b6fd97b3e5e,False,89085,174.0,14871,74040.0,0.2,16.7,83.1
Cloudburst,latency-dist,fa6fb2b9bc6c442990fb8aac2863d58b,False,1114210,1047594.0,62758,3858.0,94.0,5.6,0.3
Cloudburst,latency-dist,cd54164864544da5a1f93c726a45b3ed,False,12328,279.0,7970,4079.0,2.3,64.6,33.1
Cloudburst,latency-dist,2df622ed7de14eae848197af5ca0ab63,False,21164,203.0,7925,13036.0,1.0,37.4,61.6
Cloudburst,latency-dist,944fa83d3d3d4985b3f9d36e8b8f2de3,False,28063,168.0,6642,21253.0,0.6,23.7,75.7
Cloudburst,latency-dist,07d2172712e0477e99025982b5ccac1e,False,37536,198.0,9534,27804.0,0.5,25.4,74.1
Cloudburst,latency-dist,d4c43eaa60b849e49d26ce1041f4ef2d,False,45030,202.0,7563,37265.0,0.4,16.8,82.8
Cloudburst,latency-dist,431141eb081d43c3919cb323550e3d85,False,52545,817.0,7796,43932.0,1.6,14.8,83.6
Cloudburst,latency-dist,b1bde0f510cf408ba506f1840c211f0b,False,61132,429.0,8687,52016.0,0.7,14.2,85.1
Cloudburst,latency-dist,e5080205e70749eeba7b37887196ce1a,False,68304,176.0,7129,60999.0,0.3,10.4,89.3
Cloudburst,latency-dist,ec00e9dde5904654b3ed1cc40673fd73,False,75412,168.0,7011,68233.0,0.2,9.3,90.5
Cloudburst,latency-dist,3c409373b45e4b54a9b3a5b22895e6ad,False,83047,182.0,7758,75107.0,0.2,9.3,90.4
Cloudburst,latency-dist,4ac084e3d2554c72bab5fbc48e367231,False,13504,168.0,8711,4625.0,1.2,64.5,34.2
Cloudburst,latency-dist,da064b56460e4f5eaaedd8a0afe38512,False,24339,306.0,9836,14197.0,1.3,40.4,58.3
Cloudburst,latency-dist,513c5f640ef64d8bb7f2106dbae33c15,False,31920,170.0,7788,23962.0,0.5,24.4,75.1
Cloudburst,latency-dist,7f53722710d341ed8f20eeb9d2d4e239,False,42093,183.0,10021,31889.0,0.4,23.8,75.8
Cloudburst,latency-dist,22511c6b7803499581bcfbc3bdd53daa,False,51076,495.0,9121,41460.0,1.0,17.9,81.2
Cloudburst,latency-dist,139a19cec63d41ebbeed235dfb025660,False,59569,171.0,8270,51128.0,0.3,13.9,85.8
Cloudburst,latency-dist,6116513501374355a507115843b11538,False,65968,174.0,6566,59228.0,0.3,10.0,89.8
Cloudburst,latency-dist,8b5520bf3bc44203bd0f499ee940fffe,False,73356,179.0,7666,65511.0,0.2,10.5,89.3
Cloudburst,latency-dist,5bf26ff2238f451ba01716e2c7584432,False,84397,318.0,10416,73663.0,0.4,12.3,87.3
Cloudburst,latency-dist,914fde65bac14c8cb02ff62adeacdfbd,False,91875,177.0,7743,83955.0,0.2,8.4,91.4
Cloudburst,latency-dist,995d61f76f684c01991036bbbdcd0968,False,14108,273.0,9241,4594.0,1.9,65.5,32.6
Cloudburst,latency-dist,cc298f9d581b431f9abb4ef78ff7a0fe,False,38521,181.0,23860,14480.0,0.5,61.9,37.6
Cloudburst,latency-dist,048e20f1d3124165bc3cc3856ff8a484,False,44201,172.0,5742,38287.0,0.4,13.0,86.6
Cloudburst,latency-dist,4ec6130f79d54d618993e89e46f45d11,False,49411,171.0,5365,43875.0,0.3,10.9,88.8
Cloudburst,latency-dist,0bc0ae3c07d14dc6adced6c94cdccf0c,False,80295,180.0,30871,49244.0,0.2,38.4,61.3
Cloudburst,latency-dist,0e44a0326e5a462fa93f1a2ab4f48d40,False,90034,177.0,9888,79969.0,0.2,11.0,88.8
Cloudburst,latency-dist,58c959f2094a41d6a0f55d6cbad61ca3,False,98114,178.0,8117,89819.0,0.2,8.3,91.5
Cloudburst,latency-dist,28cd17e315b44a958131d552ab0d34fb,False,124028,170.0,26156,97702.0,0.1,21.1,78.8
Cloudburst,latency-dist,10ed59021bdd464296a5aa2679d96169,False,154270,338.0,29482,124450.0,0.2,19.1,80.7
Cloudburst,latency-dist,2e29e5e612a74c68a9a4a0e7d80da3a8,False,163020,169.0,8887,153964.0,0.1,5.5,94.4
Cloudburst,latency-dist,12b167f63d634f5f84c6517cd68b4412,False,29333,276.0,24584,4473.0,0.9,83.8,15.2
Cloudburst,latency-dist,43c31f9468fd4c2da4ef0917375f42fb,False,32702,172.0,3603,28927.0,0.5,11.0,88.5
Cloudburst,latency-dist,1d31939425f74d02b8df5cd457477cbb,False,57448,199.0,23452,33797.0,0.3,40.8,58.8
Cloudburst,latency-dist,06a8362f531f4074aee0646d2e3068c1,False,97066,319.0,39657,57090.0,0.3,40.9,58.8
Cloudburst,latency-dist,474c787cb917493db53f52ceead334b6,False,100375,182.0,3668,96525.0,0.2,3.7,96.2
Cloudburst,latency-dist,206794846489464187306f0fb83ff696,False,124949,161.0,24181,100607.0,0.1,19.4,80.5
Cloudburst,latency-dist,fdcf638e173c4c8c8c41058a9f11457a,False,129857,174.0,5209,124474.0,0.1,4.0,95.9
Cloudburst,latency-dist,c160abb4743443698933dc28d1956534,False,134692,180.0,4902,129610.0,0.1,3.6,96.2
Cloudburst,latency-dist,fe7fc31184584cb097317552e2ea8d1b,False,139093,184.0,4380,134529.0,0.1,3.1,96.7
Cloudburst,latency-dist,30c657ade78f40ccbfbe4b9bc63ea049,False,153692,205.0,14783,138704.0,0.1,9.6,90.2
Cloudburst,latency-dist,d3f7a3b1652a4d1d915c28bf17c8b1ec,False,99030,275.0,94277,4478.0,0.3,95.2,4.5
Cloudburst,latency-dist,c92bec6e2f39433f8fa1a65a8db02770,False,124017,169.0,24341,99507.0,0.1,19.6,80.2
Cloudburst,latency-dist,0e6e8e17d294436ca35504bca1510ddf,False,138186,172.0,14348,123666.0,0.1,10.4,89.5
Cloudburst,latency-dist,9c68dc92feea496c9259587b2a3463e9,False,228522,168.0,89392,138962.0,0.1,39.1,60.8
Cloudburst,latency-dist,2af312710f414cddb86c7d98ffbb0ff0,False,307687,171.0,79551,227965.0,0.1,25.9,74.1
Cloudburst,latency-dist,be15703fb99542d0b676d695a43e6823,False,397154,187.0,89487,307480.0,0.0,22.5,77.4
Cloudburst,latency-dist,0001ae3853c24a4e8320e85ad343900f,False,466528,180.0,69396,396952.0,0.0,14.9,85.1
Cloudburst,latency-dist,6bac5de834f74e3cacf7131bbe8edc54,False,545704,165.0,79499,466040.0,0.0,14.6,85.4
Cloudburst,latency-dist,d9446a2194544304971d5bd66dff3ac2,False,636049,368.0,89542,546139.0,0.1,14.1,85.9
Cloudburst,latency-dist,55db096626334eee9d6cd12d25251c05,False,705079,183.0,69458,635438.0,0.0,9.9,90.1
Cloudburst,latency-dist,e1d9a7bc04274e19a38db2be5db9558d,False,99077,272.0,94065,4740.0,0.3,94.9,4.8
Cloudburst,latency-dist,f46be2bd337449efacfe9e09e9fd7cf2,False,158802,177.0,59133,99492.0,0.1,37.2,62.7
Cloudburst,latency-dist,dec7f23496c34f5c8006349902ad6ae9,False,238668,196.0,79530,158942.0,0.1,33.3,66.6
Cloudburst,latency-dist,712b93933ce64d40af7e5405d202b950,False,318192,174.0,79421,238597.0,0.1,25.0,75.0
Cloudburst,latency-dist,64dd181ee3914b3b8fb240870d57e90a,False,397689,177.0,79509,318003.0,0.0,20.0,80.0
Cloudburst,latency-dist,2c3a3d5e3e7c423dbad2c736c627eb41,False,477096,183.0,79512,397401.0,0.0,16.7,83.3
Cloudburst,latency-dist,e9978557360c442fa6b7801f395acd25,False,556592,213.0,79501,476878.0,0.0,14.3,85.7
Cloudburst,latency-dist,989ddd0721cf41de893940d955375693,False,606090,180.0,49543,556367.0,0.0,8.2,91.8
Cloudburst,latency-dist,0125e520eeff4ee0ae66bb00df5b533f,False,685504,180.0,79510,605814.0,0.0,11.6,88.4
Cloudburst,latency-dist,1f71996a29a1448eb77eb6114cea20d1,False,765068,180.0,79524,685364.0,0.0,10.4,89.6
Cloudburst,latency-dist,f8d42fadedf3468eb30c0f4df4c01163,False,48963,269.0,44332,4362.0,0.5,90.5,8.9
Cloudburst,latency-dist,19cd24c24a60489c9b89c01e6fa242cc,False,77443,313.0,20894,56236.0,0.4,27.0,72.6
Cloudburst,latency-dist,c9552f4aafbe41d6a6b80bfadbafd982,False,98579,173.0,17352,81054.0,0.2,17.6,82.2
Cloudburst,latency-dist,abca47e6842247e2ae8728ad8dbed668,False,110181,168.0,11364,98649.0,0.2,10.3,89.5
Cloudburst,latency-dist,bede491a32bb4cd5b0f3954f0653c650,False,119513,172.0,9364,109977.0,0.1,7.8,92.0
Cloudburst,latency-dist,fdc6fe14698242bd9072dd0b0dda9896,False,129200,175.0,9647,119378.0,0.1,7.5,92.4
Cloudburst,latency-dist,00469c5d048d49a8b32d08f4fb642338,False,136939,184.0,7762,128993.0,0.1,5.7,94.2
Cloudburst,latency-dist,0ed6c80acd844554885000575f5d007c,False,148256,177.0,11424,136655.0,0.1,7.7,92.2
Cloudburst,latency-dist,3c58522a77e241e99682006857660903,False,167761,168.0,19651,147942.0,0.1,11.7,88.2
Cloudburst,latency-dist,ca1fe875b79f484cb76b196bd2d5f535,False,177718,329.0,9322,168067.0,0.2,5.2,94.6
Cloudburst,latency-dist,94d228458eaf43668b80a91ded645a88,False,39382,279.0,34968,4135.0,0.7,88.8,10.5
Cloudburst,latency-dist,15f71705054346538cf52d46bf521ca2,False,47127,199.0,7213,39715.0,0.4,15.3,84.3
Cloudburst,latency-dist,3087e418895c438a9fcbb4c352c100bd,False,77176,184.0,29770,47222.0,0.2,38.6,61.2
Cloudburst,latency-dist,2abade5d0303426285ada4a603f6d790,False,80684,174.0,3601,76909.0,0.2,4.5,95.3
Cloudburst,latency-dist,fec39e080fa143bdb993699b23fb43b2,False,106163,177.0,25557,80429.0,0.2,24.1,75.8
Cloudburst,latency-dist,2df90a3d137b4174ad8d855c98d488de,False,117236,332.0,11100,105804.0,0.3,9.5,90.2
Cloudburst,latency-dist,73fa23045dae40dbbf79d0e65d942045,False,124575,172.0,7795,116608.0,0.1,6.3,93.6
Cloudburst,latency-dist,2aa9941c754d4888b1ef728e1d97ce7f,False,144932,337.0,19621,124974.0,0.2,13.5,86.2
Cloudburst,latency-dist,00be23f93eb7479792f970b6554519c4,False,165881,184.0,21360,144337.0,0.1,12.9,87.0
Cloudburst,latency-dist,2fecd6f151714833998845d9c86766d2,False,175810,312.0,9255,166243.0,0.2,5.3,94.6
Cloudburst,latency-dist,1bbadf908883472db0a76883cbf6696a,False,39388,270.0,35313,3805.0,0.7,89.7,9.7
Cloudburst,latency-dist,033b0c43213d4d25b744a105713ada9d,False,67332,175.0,25857,41300.0,0.3,38.4,61.3
Cloudburst,latency-dist,855c0f928a4e4b85b3061fed0b65e17a,False,78556,179.0,11218,67159.0,0.2,14.3,85.5
Cloudburst,latency-dist,dcc50f0f6358488096ea0f3114b317ec,False,86320,186.0,7775,78359.0,0.2,9.0,90.8
Cloudburst,latency-dist,267307fd812e46eaaef840103b947fad,False,95936,224.0,9752,85960.0,0.2,10.2,89.6
Cloudburst,latency-dist,425d4073609a459bad4be760dd1b4c66,False,117513,303.0,21430,95780.0,0.3,18.2,81.5
Cloudburst,latency-dist,18e51c67bcfa4a1e956c795deef79b74,False,134949,180.0,17656,117113.0,0.1,13.1,86.8
Cloudburst,latency-dist,49e0bec812ab4fb7a5e80997a5c75956,False,154170,185.0,19586,134399.0,0.1,12.7,87.2
Cloudburst,latency-dist,2fe20ec0fe7b490bbb9bc2b025b8a603,False,164411,180.0,9399,154832.0,0.1,5.7,94.2
Cloudburst,latency-dist,e5e8b3c6a5fb454f8cdaefddce0b9d6c,False,175131,204.0,11235,163692.0,0.1,6.4,93.5
Cloudburst,latency-dist,9b362cd929c84c0bb0904e91f97bc8f3,False,29575,306.0,25305,3964.0,1.0,85.6,13.4
Cloudburst,latency-dist,80d3dc617fb940a8a2f12f7ff551389b,False,49288,167.0,19109,30012.0,0.3,38.8,60.9
Cloudburst,latency-dist,0d8f854062c8440298b790616fbb6f0c,False,68687,176.0,19297,49214.0,0.3,28.1,71.6
Cloudburst,latency-dist,1cd9f781d3164a4789cfe3e0dc5d0f4c,False,86562,185.0,17859,68518.0,0.2,20.6,79.2
Cloudburst,latency-dist,66ead01f466a42a6bfb928cfce0ec086,False,106171,162.0,19392,86617.0,0.2,18.3,81.6
Cloudburst,latency-dist,62b82889ee62408587b4a9765be92baa,False,115519,268.0,9451,105800.0,0.2,8.2,91.6
Cloudburst,latency-dist,9b08978d770a4354bfc97cc5e2bf1387,False,126846,175.0,11271,115400.0,0.1,8.9,91.0
Cloudburst,latency-dist,f7b2c7a3fab6444fb4ad4721d4cbcd26,False,146407,180.0,19602,126625.0,0.1,13.4,86.5
Cloudburst,latency-dist,b2790ff0b1dd4d9f9824f2df26865d81,False,155839,181.0,9435,146223.0,0.1,6.1,93.8
Cloudburst,latency-dist,dfb2e833108444b08803be658d86e2c2,False,173706,184.0,17859,155663.0,0.1,10.3,89.6
Cloudburst,latency-dist,549a3940fb9443b99f3885446f1f6c7e,False,39036,268.0,19150,19618.0,0.7,49.1,50.3
Cloudburst,latency-dist,d943517119a4436c9b383481f41b5fec,False,42874,204.0,3644,39026.0,0.5,8.5,91.0
Cloudburst,latency-dist,729ea7761ffb4af188cae9e245d14fb3,False,60329,160.0,17148,43021.0,0.3,28.4,71.3
Cloudburst,latency-dist,7094792ac5774caf9cb9fa63cb2a5041,False,77602,168.0,17217,60217.0,0.2,22.2,77.6
Cloudburst,latency-dist,9e40ab1b8f724c1d8bc7a782ec91e9d4,False,97946,190.0,20255,77501.0,0.2,20.7,79.1
Cloudburst,latency-dist,fc8d0eb5e5ed47c1a448983037911070,False,118242,167.0,19329,98746.0,0.1,16.3,83.5
Cloudburst,latency-dist,c6cf53e7afdf43adaf8c9c0feedb6b6b,False,121225,376.0,3534,117315.0,0.3,2.9,96.8
Cloudburst,latency-dist,1317972c62794d64977d9c7c6c11fca2,False,138400,171.0,17372,120857.0,0.1,12.6,87.3
Cloudburst,latency-dist,ad10ba39c0a2495696a51ce480fb4d3d,False,157885,178.0,19559,138148.0,0.1,12.4,87.5
Cloudburst,latency-dist,8cb727dd14ef4646ac623592cabbe601,False,167201,238.0,9397,157566.0,0.1,5.6,94.2
Cloudburst,latency-dist,6c5e09c8117e4bbb905e9b3e4837b2bb,False,39112,296.0,34915,3901.0,0.8,89.3,10.0
Cloudburst,latency-dist,3d2a3110bcc74224a84a2a7a0db99c60,False,46878,184.0,7247,39447.0,0.4,15.5,84.1
Cloudburst,latency-dist,cb13f6527d874183880865003f7645e1,False,68362,180.0,21512,46670.0,0.3,31.5,68.3
